title,place,paranormal_type,description,source_url
Not Alone in New House,"North Carolina, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Not Alone in New House

I 've always been able to sense the other side so to speak but what's going on now in my new house is just plain weird. I'm a big believer in reincarnation/past life - so I'm very open to the spiritual where my wife's view is more inside the box and doesn't believe very openly in ghosts. We've been in the house since late October '07. I of course immediately noticed cold spots, predominately in our bedroom accompanied by a smell of cigarette smoke (neither of us smoke).

The other night my 20mo son woke up crying around 3am. Being that my wife tends to the new born, I get up with the older one at night. Upon entering his room and lifting him out of his crib I noticed a dark figure about my wife's stature standing in the corner by the rocking chair. I thought my wife had followed me in because it was hard getting up to get my son so I was annoyed that she followed me in. I went and slept with my son on the couch. The next day I asked her why she followed me in. She proceeded to tell me that she hadn't. Granted I was half asleep but looking back, I should have known it wasn't her.

I was home with my son one night, he in bed me in the living room. I had the baby monitor in his room and the receiver with me. I heard my 20mo sirring and then a woman going, ""Shh shh shh"" ""Who loves you?"" ""I do"". I have never been so freaked out - I was wide awake. I went to his room to find him safe and sound, sleeping contently.

Most recently I had fallen asleep on the couch when I was awakened by what sounded to me like a rock hitting my living room window and a voice, I don't know how to explain this... It wasn't out loud but it was in my head, like a thought but not that of my own. The voice said, ""that woke 'em up!""

I work 2nd shift so two nights ago around 11:30 I had come home and was watching tv with my wife in the living room. We both heard a loud BANG come from my 20mo room. We both looked at each other and listened to see if he had woken but heard nothing so we played it off and continued watching tv. Well... 5 minutes later we hear this crazy carnival music coming from his room, I of course jump and creep down the hall to his room, peer in to see a jazz toy he has which stands on four legs lit up playing the music we have never heard it play before. Just as I peered in, it stopped. My wife was behind me in the doorway at this point so I walked in, got on my hands and knees to look at his toy to see if there was nay reason as to why it had gone off or to see if what we thought fell could have caused it. Nothing had fallen and just as I got on my hands and knees to look at the toy, it went off again in my face. I checked the toy out, nothing visibly wrong. We had actually just replaced the batteries a couple weeks prior. We also have a cd player which plays classical music for him in his room which after we left the room, decided to up its volume so much as to overcome the sound of the tv we were watching in the living room.

Two nights after that incident I came home and jokingly asked my wife if the ghosts were any bother to her while I was at work to which she responded with a NO. After ditting down I noticed a sound coming from the back of the house. I asked my wife if she had the humidifier in one of the kids room or what was left running. She said she didn't have anything running. I walked down the hall to investigate, opened the bathroom door down the hall and right before my eyes, the water was turned on full blast. I of course was a little ticked off because of the A.) the water bill! B.) we're in a drought and what a waste! To this, she got a little weirded out. She told me that she had been back there after the kids were put to bed no more than a couple hours prior and it was not on, nor did she even touch the sink.

So that is my story. I have spoken with (white buffalo) via e-mail about the situation and she thinks there are 3 beings in my home. Any other feed back?

Find ghost hunters and paranormal investigators from North Carolina

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, BriFischer05, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Not Alone in New House is copyrighted to BriFischer05. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2593
Flashing Light,"Illinois, United States",Orbs / Lights / Mists,"You are here: Real Ghost Stories :: Orbs / Lights / Mists :: Flashing Light

M y sister just moved into a new home, and I keep seeing this bright light. More of like a flashing star like object. I awoke and it was outside my niece's room in the middle of the hall way close to the ceiling, I figured maybe it's the smoke alarm, so I just watched and watched. For a while nothing. Then it would come quick.

The next morning, I went to see if a smoke alarm was there, and there wasn't. Just last night 01/20/2008, I awoke and went and sat on the couch in the dark. I seen this light again. Before I had seen it upstairs outside my niece Marissa's room. Now I was seeing it sort of in the same place but downstairs in the middle of the ceiling between the doors of one room and the other room. It was so bright and then flashed dimly. So I turned on the t.v. and waited. Well the tv was on and I was still seeing this mysterious light. Like a sparkle or something. Too fast to take a picture of. As if you had a big diamond ring on and you were to move your hand left and right slowly and how they shine quickly. But I was in pitch black both times, and I wear no jewelry.

I really don't know what it is, and even when I'm not looking at that spot I can see it flash in the corner of my eye. It will not move, it just stays in that same spot no matter what.

Find ghost hunters and paranormal investigators from Illinois

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, JodiMCHS2008, has the following expectation about your feedback: I will participate in the discussion and I need help with what I have experienced.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Flashing Light is copyrighted to JodiMCHS2008. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2594
Earthbound in my Home,"North Carolina, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Earthbound in my Home

T his experience happened while I was still living at home with my father. We were in this house from 1997 - 2001. Things started off fine, we were both comfortable in the house. Things started happening very slowly but picked up a very fast pace. It all started when I would be home alone, downstairs watching tv when I would hear the side door close and foot steps walking from the kitchen down the hall to my dads room. Thinking that maybe my dad had come home from lunch, I would mosey upstairs to greet him only to find the driveway vacant of any car and no one in the house.

I will also mention that my sister was living with my mom at the time and would spend Wed nights and every other weekend with my dad. We both had our own room. After the whole foot step thing started taking place my dad would make a random comment to me like, ""thanks for making your sisters bed..."" To which I would tell him that I never did make it. My sister is a slob and would leave for school not even touching her room.

On other occasions my dad would ask what I was doing in my sisters room because the sheets would be pulled back. Heck, why would I be in there when I had my own room?

Here is where it starts to get even more interesting... My dad works for a big company and sometimes has to travel out of state. Well, this time he was about to head to California for a week. To my surprise, he allowed me to stay at the house alone (I was 16 or 17). While my dad was gone, things started to get very weird. My buddy from up the street would stay at my place because we would often get in late.

One night during that week, we were sitting at the table talking before heading to a friends when he seemed transfixed on something. I asked him what he was looking at and he said that he kept seeing two balls of light whirling around the kitchen then shoot into the wall (orbs). We decided to head out after that.

Well, upon returning home a few hours later, pulling into the driveway we both froze and looked at each other. Every light was on in the house as well as every ceiling fan.

Jumping forward to the end of that week home alone. My dad gets home and asks me why I was in his room while he gone. I hadn't been and honestly, I thought he would have locked his door since it was shut and I had no reason to even go in there. The reason why he asked me this was because he had bought a pair of shoes and hadn't even taken them out of the box, just threw 'em in his closet. When he got home and went to his room, the shoes were not only out of the box but were laced up at the foot of his bed.

One day I was up the street at my friends and we got to talking about all of this in front of his mom and their elderly neighbor who often came over. Well, this woman who had lived in the neighborhood told me reluctantly that a few years back, a family living their which was comprised of a woman, her husband and daughter lived there. Apparently the woman had some mental issues. One day the father came home from work (this next part is graphic) to find his wife in the closet, with a dry cleaning bag wrapped around her head. She was dead when he arrived there.

I was of course a bit freaked by this news but figured as much that this was the explanation as to what was going on in the house. Never once did I feel threatened in the house except for twice.

One night I was laying in bed watching tv when all of a sudden there was this banging sound. It started on my dresser and made its way all the way around the room and stopped by my head. At that point, right in my ear, a deep animalistic breathing, almost growling sound started happening. I said a prayer and asked to be protected by the white light and it stopped.

This happened once more downstairs while I was at the computer. That deep animalistic breathing sound coming from outside the comp room in the basement. I was using AOL Instant Messenger talking to my friend up the road. I told him what had just happened on there because I was so freaked. Then it happened again! Right behind my head. At that point I jumped up, ran upstairs, out the door and straight to my buddies.

When I got there he opened the door with a puzzled look on his face. He asked me how I had gotten to his house so fast after just typing to him. He showed me the instant message that read from me, ""nah man, I'm just messing with you, everything's cool..."" I never typed that! That is my story. There are definitely more to follow. Thanks for your time.

Find ghost hunters and paranormal investigators from North Carolina

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, BriFischer05, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Earthbound in my Home is copyrighted to BriFischer05. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2595
Knock! Knock! Whos's There? 2,Philippines,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Knock! Knock! Whos's There? 2

W hat I am about to tell you happened in one day. It was in 1994 and I was in my 4th year in college. In that year, I am already living with my late grandparent's house. There was only two of us staying in the old house, the male helper and myself. Of course when it's weekends I spend most of my day in my girlfriend's house. I always go home in the middle of the night, sometimes much later. But one saturday night, I went home like 11:45pm because I need to watch late news for my thesis. I have with me a voice recorder and was recording the news.

After sometime, I heard knocks at my door. I thought it was the helper who was knocking just to check if I am already home or sometimes just to tell me that I have phone calls from my parents who are staying in Tarlac. I answered, ""narito na ako, naikandado ko na mga pinto..."" (I am already here, I have locked all the doors in the house.) But nobody acknowledged my response, so I just kept on doing the recording. After a moment there was a knock at my door again. So I asked this time if there was a call from my parents. But nobody was answering. I told to myself that the next time he will knock again I will immediately open the door. And so it happened. This time the knockings was a little louder. So what I did was the moment I heard the knockings I jumped off to my bed and grab the doorknob.

As I opened the door there was no one outside my room. The long hallway going to the dinning area was empty and dark. I called on to our helper as I was heading to his quarter just beside the dinning area. As I got to his place, I called on him once again and there he was just waking up from my call. I asked him if he was the one knocking my door but he said that he just woke up. Truly, he just woke up because if he was the one making a fool of me, he couldn't get back that fast to his bed and get inside to his ""kolambo""(mosquito net). When I got to his quarter, he was just waking and the kolambo was still neatly tucked in his bed mat. That is so mind boggling.

Annoyed, he asked me why I had aroused him from his sleep. I told him the story but does not want to believe because we were only two of us in the old house. Until I realized that I was still holding the voice recorder and played back what I have recorded. There it was he heard it crisp and clear. So, he grab a bolo and went around the house looking for some burglars that might have come in. I was just by the dinning area looking at him while he was doing a search. As he came back he told me that all the windows and doors were shut and there was no way someone could enter from the outside. That was the time he got afraid and told me what has happened to him that mid noon of the same day.

He said that while alone watching SST (a show hosted by Randy Santiago) beside the long dinning table, he saw one tablespoon swinging by itself. During that time, set of spoons, forks and cutleries were hanged in a carousel-like hangers. He said, that the weird thing about it was that only one tablespoon was swinging and the other utensils were just hanging. There was no wind coming from outside and he was all alone at that time. He said that he didn't mind what was happening and kept on watching the show. This time the spoon fell from the the hanger and it was still swinging until it fell to the floor. At that instance he got pretty scared, took the spoon from the floor, turned off the TV and went out towards the garden. I got so scared that night that I asked him to sleep inside my room.

I noticed that whenever the ghost in our house would let itself be felt, it would choose the moments that you are not scared or your mind was not thinking of scary stuffs.

There were lots of stories behind our old house. Stories we hear from our neighbors. I think that the ghost in our house has good intentions or just guarding our house. We lived in a not so good neighborhood. You know, were you will hear that some other house has been burglarized or victimized by ""akyat-bahay"". But since then until now, our house has been burglar-free. Nobody seems to dare to bust in our house especially at night. Even our own neighbors has been seeing white lady roaming our garden during the night, or sometimes coming down from the balcony stairs.

I realized that the ghost in our house, whoever it was is our house guardian and is giving luck to the house and it's inhabitant. To our resident ghost/ghosts, thank you for keeping us safe. And thanks to God who are always loving and caring.

Find ghost hunters and paranormal investigators from Philippines

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, rumpoint, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Knock! Knock! Whos's There? 2 is copyrighted to rumpoint. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2596
College Imprint in Time,"Missouri, United States",Apparitions / Voices / Touches,"You are here: Real Ghost Stories :: Apparitions / Voices / Touches :: College Imprint in Time

I live in a large fraternity house on our school's campus and next to it is this concrete walkway which connects the school's apartments and dorms and leads to all of the university buildings. This walkway is located about 75 yards up a hill from our house. It's heavily used, a lot of people walk on it, you know big deal, it's a concrete walkway. If you're walking perpendicular to the walkway, you can continue walking uphill for another 50 feet or so on a path that leads to a gas station.

During opening week of school this year I was walking up the hill to the gas station. As I reached the top, I noticed out of the corner of my eye three people walking on the sidewalk. They weren't there though. Imagine you're almost positive that you saw something but when you look directly at it, it isn't there.

Well here's where it gets weird... When I saw these people walking on the sidewalk, they appeared to me in flashes, like say if someone lit up a dark room with a strobe light only for a microsecond, and everything that it lit up was in black and white. There were three people and three 'flashes' and in each progressive flash the people moved about the walkway. Two of them were walking towards the tunnel that lead to the dorms to my right and the other one was walking towards campus to my left. They were wearing attire that looked to be from the forties and didn't seem to notice that I was there. The two that were walking to the right were a girl, which I didn't make out clearly and a guy wearing a letter jacket. They weren't holding hands, but had their arms locked the way that people did sometimes back then. The other girl was walking alone and had long curly/wavy hair that was flowing behind her, almost as though it was blowing in the wind.

In the first two 'flashes' they were walking in opposite directions yet in the third flash, the single girl had whipped around and was staring at the couple. The look on her face gave me the sense that the guy had broken up with her and was now walking around arms locked with some other girl.

Now I said this is where it gets weird earlier, but this is where it really gets weird. My buddy Alex Hopkins claims to have seen the exact same thing. It's weird because we were standing in different places and it was at different times, yet the people were in the same place in the same spot. Alex was standing a little bit further down the sidewalk and viewed the same thing.

When I told him what I saw, he was like ""I wish you didn't say that, because I saw the exact same thing..."" It's funny because we had both completely disregarded it. He went into detail about what he had seen versus what I had seen. Some of the minor details didn't match up. We couldn't agree on which direction the couple was walking... To or from the tunnel and I distinctly recalled the single girl's hair being blonde even though Alex told me what he saw was in black and white.

I think its more worthwhile to call into point the things we did agree on, like where we saw them walking, what they looked like, how many 'flashes' there were, their attire, and the look on the single girl's face. It's funny sometimes, the things we think we might have seen but aren't exactly sure of. I generally don't like to speak of some of the weird things I see sometimes, but I think I can feel a lot more at ease when someone else tells me the exact same story.

Find ghost hunters and paranormal investigators from Missouri

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, NickTrop, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story College Imprint in Time is copyrighted to NickTrop. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2597
A Premonition of Death,"Washington, United States",Psychic / Medium,"You are here: Real Ghost Stories :: Psychic / Medium :: A Premonition of Death

I have a long history of seeing a black apparition prior to someone's death, but I had never seen this figure prior to the death of someone close to me, until this instance.

Arriving to work one Friday morning, having just parked my car, I was busy gathering my belongings when I looked up and saw a dark apparition manifest directly in front of my vehicle. I could make out the gender and some facial details of this transparent being. Struck with fear, I could not look directly at it. I turned away not believing what I was seeing. I had never seen this figure at such a close distance. My heart raced as my mind searched for an explanation. When I got the nerve to look up, it was gone.

Knowing that I had previously seen this figure prior to someone's death, I tried to determine who it was that was about to die. My oldest brother Lou and his family were in town visiting, so I immediately jumped to the conclusion that it was he that would die.

On Saturday, I received a call from by my parents inviting me to have brunch with my brother's family prior to their departure the following day. Fearing that this would be my last opportunity to spend time with my oldest brother I agreed to join them.

On Sunday, I received a call from my best friend Dave, asking me to join him in testing his son's go-kart that he just received from the shop. He wanted to test it before allowing his son drive it. I explained to him that my brother was in town and that I had made some prior commitments. I promised that I would call him immediately afterward.

Upon arriving home after having brunch with my brother and his family, my wife explained that Dave had been in an accident and told me that Dave's wife wanted me to call as soon as I got home. My heart dropped and I feared the worst.

When I called Dave's wife, she explained that Dave had been in a horrible accident and feared that he would not survive. I raced to the hospital not believing what was happening. We waited at the hospital until late that night, only to hear that my best friend had passed away.

I wonder if I could have prevented Dave's accident if I would have guessed that he would be the one to pass away and not my brother?

Find ghost hunters and paranormal investigators from Washington

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, CursedByDeath, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story A Premonition of Death is copyrighted to CursedByDeath. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2598
The Cold Middle Room,"Kansas, United States",Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: The Cold Middle Room

I moved to a small town at the age of 15. My mother had remarried to a very great man. Relocating in the middle of my sophomore year in high school was traumatic to say the least. A new town, new school, new job and the dreaded new ""house"", at 411 Clarke Street. Mind you, I lived in very small house, before moving into a two story brick house. This was ""great"" I thought, I finally got to have my own bedroom.

I picked the center bedroom upstairs between my sister's room to the right and my parent's bedroom to the left. My brother slept downstairs. We moved into this house in the middle of December in 1983. A large two story brick house, with four bedrooms, a living room, kitchen and 1 1/2 baths and basement.

When you walked in the front door you entered into the largest room in the house, the living room. At the south end of the living room was a closet, for storage. Although at this time of the year it was extremely cold outside, this closet was the coldest room in this house. This room remained freezing cold all year long. This type of cold, was a bone chilling, cold. I can still feel the sensation from that room after moving out over 20 years ago.

I remember my room, with plain tan paneled walls, and a single window and closet that connected mine and my sister's rooms together. Boring for the most. My bedroom was located upstairs, in the center of the house.

It was the summer of 1984, I had a black and white T.V., I can remember it was a Friday night, I had stayed home. Many of the kid's in our hometown always partied on the weekends. I chose to stay home this particular weekend. I can remember this quite vividly, because my Mom would get after me to ""quit sleeping all the time"" and ""go out and do something""!

I had fallen asleep with the light off in my room, watching MTV. I remember the light from the T.V., was quite bright as my room was the smallest bedroom in the house. The video playing on the T.V., was ""Sister Christian"" by NIGHTRANGER. I was awoken for some unknown reason. At this time I remember opening my eyes. I could not breathe, I could not move. Looming over my bed was the darkest, most massive, black unknown form, I ever encountered. I remember the air in the room was like a vacuum, there wasn't any air. I could not catch my breath. My body felt like it was strapped down on this bed. I knew at this time that I needed to move and, move fast.

I made myself set up in bed. I turned to the right setting on the edge of the bed, and began to have projectile vomiting of something red. Mind you, I had not had anything to eat, or drink that day before going bed, that had any type of red food coloring in it.

By this time, I was screaming and my MOM had ran in the room just ""freaking out"", wandering what was wrong with me. So, I had tried to explain my story to her. ""This woman"", if you can believe it, discounted my story and accused me of sneaking out of the house and going out to get drunk with my friend's.

Much to her dismay I had not left the house. My Sister was a witness for me on this, as she had been out that Friday night. I never slept in that room again. I moved to the bedroom downstairs the next day. I never even entered that room again. I graduated in 1986 and moved away.

Many strange occurrences continued to happen inside this home until I moved away in 1986. The house still remains there, although it has deteriorated some. Many stories from different people who weren't even born at that time, continue to come from this house.

I have moved back to the area and, my local beauty salon is next door. Each time I go to have my hair cut, I always look up to that bedroom window.

My beautician has told me a disturbing fact. When the town was founded, the local cemetery once existed where these houses now stand. The cemetery has since been excavated and all graves relocated outside of town. My old house and, my beauticians house set right in this general location.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, blusasafrss, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story The Cold Middle Room is copyrighted to blusasafrss. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2599
My Sons Experience It Too,Canada,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: My Sons Experience It Too

I have written a few stories about things that go on in my house. Lots of little experiences. Things don't only happen to me, my kids have seen and heard things as well. These things happened over the past summer, 07. I'd like to relate some of oldest son's experiences first. I'll tell you a little bit about him.

He has psychic abilities, it's the only way I can think to put it. He just rolls with it, he hasn't tried to develop it, it just comes out unexpectedly. This is something that we've experienced since he was able to talk, before that, only he knows, I guess. It happens so often that over these 16 years of his life we've totally dismissed coincidence. We would have to be blind not to. Well, the only relationship that has to this story is that I think it's why he has experienced more than my younger son.

Ben is always hearing things, when he does it's very specific and very clear. He relates his experiences with great detail. One night he was the only one still up, using the computer. He heard footsteps heading from the living room, through the kitchen and stop in the dining room. Thinking it was me, he went to see what I was doing out of bed. No one was there, everyone was still in bed. This is the exact reverse route of footsteps I have heard before. Ben's used to hearing and seeing things so he's pretty casual about things like that. He went back to the computer and our old cat, Willy, followed him into the room, sat down in front of the book shelf and proceeded to stare at the upper row of books. His eyes were fixed on one spot about 5 1/2 feet up off of the floor. Ben called his name 4 or 5 times but it was like Willy didn't want to look away. Ben said he knew he heard him, he did the little one ear twitch when he said his name. Finally he came over to Ben and up in his lap.

The exact experience happened to him on another night when he was up late watching T.V., the cat wasn't around for that one though.

My youngest son, McKenzie, doesn't hear the footsteps. He's had different experiences from Ben, more visual than auditory. Ben's second experience, while watching T.V., and these 3 I will tell of McKenzie's all happened within a matter of days. McKenzie woke up one morning after a night of vivid dreams (he has very detailed dreams), to find that he had a different blanket over him than the one he went to sleep with. My first thought was that he'd switched them in his sleep, although he's not known to sleepwalk or wake through the night. He enjoys his sleep, that one.

I wouldn't have given it much thought except 2 mornings later he woke up with 2 character pillows (the cats usually sleep on them) up on his bed. Since they are cat pillows that isn't something he would do. We weren't even sure they were in the bedroom to begin with. The following morning, when he woke up, his alarm clock was perched on the very edge of his bed, near his feet. He said it was so close to the edge that he couldn't believe it hadn't fallen off.

Both of them have seen doorknobs turn and heard the knob for the room off of the basement rattling. They've also heard footsteps upstairs when no one else is home. These things have happened when they've been together.

I have 2 specific experiences of my own that I might as well add. This is getting a bit long but they are similar to the others. In July, the boys were sleeping downstairs. McKenzie had a friend spending the night. The next morning I was up early, making coffee, and I heard someone coming up the basement stairs. After a minute I didn't hear anything else, (I was expecting bathroom sounds), so I went all around the main floor looking for somebody. There wasn't anyone else up yet.

One morning, just after the school year started, everyone was shipped off for the day and I was in the kitchen tidying up. I heard the computer keyboard clicking away, but I was the only one home. When I came to have a look, Windows was just at the log in screen and I didn't see anything out of place.

There may be explanations for some of these things but with the similarities and regularity of the things we've experienced, it seems too coincidental. The little things that go on, that aren't even worth mentioning, happen on a regular basis and often. We've gotten so used to the way things are that sometimes we hardly even give it any thought. It's just the way it is around here.

Nothing scary, just little everyday occurrences. My reminders that there's always someone around to keep me company.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, Bellissima, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Sons Experience It Too is copyrighted to Bellissima. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2601
Ghost Pets and Family,Canada,Pets / Animals,"You are here: Real Ghost Stories :: Pets / Animals :: Ghost Pets and Family

J ust recently, I had to put my cat six to sleep, she was a beautiful Himalayan, but she was really old, and since I took her to the vet I was told I had to get her put down. It is so heart wrenching of a decision, she's dying anyways so it is to end her pain. After, I be at home, and I would still see her like she never left, moving around and to me she was telling me goodbye again. Now I barely see her, I think she moved on after letting me knows she's ok and I did the right thing.

I also was visited by her in my dreams and asking my late father to take good care of her. Another instance, few years ago, I have the same experience with my mom's dog too, it was my favourite dog. He was put to sleep to due to being old, and when I visit my mom, I see him under the table and such other spots he likes to be in. I am happy that I can still see them, mostly in dreams. I think that I see them because they want to let me know they are well on the other side.

Five years ago I lost my dad to a sudden heart attack, it hurt and I never got to say goodbye. So I went to the mall in that same year, and I swore that a guy walking down the stairs looked totally like my dad! I wanted to run out and hold him, but realizing that I don't want to make a fool of myself. Though it made me happy to ""see"" him in someone!

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, HauntedKitty, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Ghost Pets and Family is copyrighted to HauntedKitty. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2604
Little Boy Haunting my House,"New York, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Little Boy Haunting my House

I suppose as a child, I never liked thrillers. I wasn't interested in ghost stories, and I wasn't interested in the paranormal. I grew up for the first 9 years of my life in a small trailer with my parents and siblings. We didn't have cable, so I rarely watched television. I also was not an avid reader, so I knew practically nothing about ghosts, or even what they were, really.

When I turned 12, we had been living in our new home for about 4 years. It was a new house, beautiful, and I adored it. I had also been getting strange feelings around the house, and it got to the point where I was scared to sleep with my door shut.  It would be little things - such as when I was on the computer, I would feel as if someone was hovering over my shoulder watching me. Or, I would be out playing on the swing set with my sister and I would think she was saying something, but she wasn't.

By the time I was 13, I had begun to see something like a child sitting in the corner of my bedroom. My friends would get freaked out, and one time my friend went home without even staying the night. I was beyond confused, and I had no idea what was happening.

A few months before my 14th birthday, I was down in our basement watching TV. Now, my basement isn't one of those creepy basements with all the weird feelings or anything. My basement is, well, just a basement. I began to get a strange feeling - almost like someone had touched my arm to get my attention - and when I looked around, I caught a glimpse of a small boy.

I only told my best friend, Alloy, about this. She admitted to me that she already knew about it. I was surprised, and she told me that she'd seen him before, sitting in one of the corners of my room but had thought it was nothing to worry about and she didn't want to scare me. She told me that he was a young boy, with blonde hair. We kept quiet about it for months, only talking to each other about our experience with the little boy we nicknamed ""Sammy"".

On my 14th birthday, however, I realized that something strange was going on. ""Sammy"" began to appear more and more often, always in my room, the basement, or the kitchen. I wasn't really scared, because so far nothing had happened to scare me. I got startled easily, but being startled isn't the same as being frightened.

I had a birthday party at my house that year, and there was a good 25 kids running around. The whole time I had a very strange feeling, and most of the party was spent in the living room. Alloy told me at one point during the party that she couldn't find one of the girls that had came.

Reluctantly, I left the living room to search around for her. I didn't want to leave everyone because I felt like a rude host. When I found the girl coming down the stairs, however, she had a large grin on her face and seemed completely at ease. The weird feeling left.

Several months later, I was at a slumber party with Alloy, the girl, and our friend Rae. We were all lounging around on the floor, sharing stories. At one point I complained about my sister, and mentioned how I was glad that I only had one brother and two sisters.

The girl, I'll call her Bee, looked startled, and inquired on if I had another brother. Alloy and I had exchanged looks, and told her no, the only brother I had was a year younger. Bee had gone pale, and frantically asked, ""Are you sure? You don't have a little brother?"" By now, Alloy and I had begun to fit the pieces together, and Alloy asked her to describe the boy.

Bee told us that he looked about 7 or 8, with blonde hair a shade darker than mine, with blue eyes that matched mine exactly. She told us he was in a pair of old overalls, and she had been talking to him during our party. Alloy and I remained quiet, and Rae looked confused. Rae told her, ""No, she doesn't have any little brother that age..."" Bee looked confused enough to cry, and I'd asked her what she talked to him about.

Bee told us that she had gone upstairs to use the bathroom, and on her way back downstairs, the little boy was sitting on the steps, watching her. She had sat beside him, and asked him how he was. He had smiled at her, and they both talked about his dinosaur toy, and that he was really happy that day. Bee has asked him if he was happy that it was my birthday, and he'd told her yes.

Bee had left to go get a drink when she walked by me, and wound up staying with the rest of us in the living room the entire time, and didn't see the boy again. She had assumed my father had put him to bed.

When Bee finished telling us about the little boy, Alloy and I told her about ""Sammy"" and that there was a possibility that she had come into contact with him.

Years later, I still catch glimpses of him around our house, but nothing to the extent where I can fully see him like Bee has. Alloy has seen him a couple times, but I normally only see him when I'm very depressed, or I call out for him.

All in all, I'm curious about why ""Sammy"" is hanging around our house. He doesn't seem to wish harm to anyone (besides one incident that happened last spring) so I can't help but wonder why he hasn't moved on.

Find ghost hunters and paranormal investigators from New York

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting. The author, vogue, has the following expectation about your feedback: I will read the comments and participate in the discussion.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Little Boy Haunting my House is copyrighted to vogue. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=2606
