title,place,paranormal_type,description,source_url
Little Blond Girl in my Room,"Missouri, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Little Blond Girl in my Room

I am andrea and I'm 14 years old. This story took place when I was about 10 years old. It was christmas eve, right before we went to bed, my little sister Madeline came in to my room and asked me if she could sleep in my bed with me, keep in mind my sister was only 6 years old and afraid of Santa. I told her she could and I got up to tell my mom and her boyfriend good night and grabbed myself a glass of water. I went back upstairs and fell asleep.

I woke up in the middle of the night and saw this little girl sitting on my side table, on her knees, looking like she was praying... You might say that since it was in the middle of the night I was dreaming... But I wasn't, I grabbed my cup of water and splashed it on my face to make sure that I was awake and I still saw the girl. I tried to wake up my little sister but she is the hardest thing to wake up. So she didn't wake up. I asked her who she was... No answer.  I went under my covers and went back to sleep... But before I went back to sleep I heard her walk away so I looked at her... She turned around ONLY for me to see her appearance and then she was gone. Her appearance was a blond thin long haired girl with blue eyes and she was wearing a green dress that went down to her knees and green shoes with little bells on them. I woke up the next morning and told my mom and her boyfriend about it and what she looked like and they told me that they didn't believe me.

That is until... the next week, my mom's boyfriend saw her walking through the house in the middle of the night.

If you read this story tell me what you think because I NEED to know what you think!

Find ghost hunters and paranormal investigators from Missouri

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Little Blond Girl in my Room is copyrighted to andrea. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=491
There Are Others in my House,Puerto Rico,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: There Are Others in my House

I have a new relationship. My daughters, my new companion and I were searching for a new place to live. We saw so many houses, but this house in particular attracted me to it. Why? You will find out later as I go on. This house was very old. Two weeks passed while still searching. We passed the same area again and still had the rent sign. The impulse was so great, I called the owner and we moved in two weeks. The place was not so fine, the walls had termite problems, a lot of wore down boards. Anyway I liked it, but my husband didn't. He always felt uncomfortable. I found it peaceful until things started happening. He would change mood when he entering the house. Always mad, complaining about everything. I had enough and I always ended up wanting him to go. But when we talked about our differences, we always talked outside the house. His mood would change. But when back in the house, he started again.

I am a sensible person, I see things. But I'd rather not try to communicate with these forces for obvious reasons. Each person has their own judgment on what these phenomenons are. For me, they are demons, wanting to have fun with people. But others, just being there. To be part of what they don't have. It is not explainable why they are just around one's house or apartments. Why linger?

The first weeks were fine. Then the experience... You remember in the movie ""The Grudge"" where the couple experienced some knocking on the wall. Well! The same here. But the knocking was just taps on the wall. At my husband side of the bed's wall. I always said it was just some mice. This always happened when we were in bed, resting. We tried to feel the vibration of this tappings. But it stopped when we got closer to touching the wall. Once I was so fed up that I told it to go somewhere else. WELL! It did! It went to my side of the bed wall. I told it to go back, WELL! IT DID! That freaked me out. I did not know what kind of forces we were having. But I had to be careful.

During the daytime, I felt someone watching me, I was seeing a transparent apparition of a small girl. But, I didn't feared it. Because I sensed it was not bad. I just looked at her and continue with my things. She never appeared often. She was quiet. I have a diabetic daughter. One night, while sleeping, this entity moved my arm. I woke up, saw her, and it pointed me to go to my daughter's room. My daughter was not feeling fine. This happened three times, and in these three times, I had to go to the hospital to emergency because of her condition. The entity warned me.

Once, when all was sleeping, I just opened my eyes to see her next to my husband side of the bed. She just stared at him. Why? I don't know. She was very a bright apparition. I woke him up, so he could see her. He tells me he can't see her, I am the only one with this gift. Well, I just went back to sleep, said nothing to the girl, as I don't want to communicate with it.

One night, we returned home, I turned on the living room lights, and my little daughter went pass the office room, and the lamp lights turned on. She got scared, I told her it's probably the heat that turned it one. It was a touch lamp.

Once she saw this little girl. She never has seen these kind of things. Once she passed the office area and saw her. Then she looked again and was gone.

Finally my husband saw it, thinking it was my daughter, but it was impossible. My 14 year old daughter was with my smallest child, in the living room, playing. I went to my bedroom with my husband to rest for a while. We have a walk-in closet, but it has no doors, just a curtain. He sees the curtain moved to the side, and saw a head poking out. I saw the same thing, but said nothing, because I thought he would not see her. But, to my surprise he did see her. He tells me ""How did Thalia get in the room, she was in the living room, and I closed the door?"" I told him, what he saw was the little girl. He freaked out.

There were more occurrences at this old house, but now I must rest, I will write more, stay tune. Goodnight!

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story There Are Others in my House is copyrighted to rose. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=492
The Bathroom Door,"Pennsylvania, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: The Bathroom Door

I 'm Cynthia, and my grandparents house has been where I've lived until I was about 11. My mother and I had lived with my grandparents in a wonderful house in Blue Bell. One day, I was around 7 years old, and I was sleeping in my mom's room because at the time, my room felt very eerie. In the middle of the night, I suddenly opened my eyes to the sight of the wall. I looked around in the dim room, and heard a creaking of the bathroom door which is located right on the other side of my mother's bedroom. My mom is woken up very easily, so I nudged her on her shoulder to tell her what I heard. Once she got up, I followed her to the bathroom. I am 100% sure that that night, right before we fell asleep, the bathroom door was completely closed. Well, at this point, it was all the way open! I looked at my mom in great surprise, the same she looked at me. She tried not to let me get scared at the fact that she was scared, too. She simply said uncomfortably that is was the wind, which was impossible because the bathroom window is always closed. We went back to bed unsure of any other encounters.

Since then, we have been experiencing many other scary things happening. Like when every picture we take in the house has huge orbs popping out at us. And when my dog continues to bark at the walk-in closet when me and him are sitting at the computer desk. Or when I was in my room, asleep, I woke up, and very vaguely saw a figure of a boy appearing in the corner, next to my closet, and looked at me, walked over to my bed, and collapsed on the floor, disappearing beside me.

I have known for my whole life that my house is set on the grounds of a campsite of the George Washington battleground nursery. This is where all the injured soldiers went to recover. My grandparents continue living there, and I visit all the time. I love this house, as it is where I grew up in. Fortunately, the spirits haunting the house will not drive me out.

Find ghost hunters and paranormal investigators from Pennsylvania

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story The Bathroom Door is copyrighted to cynthia. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=494
Chair Being Pulled,"Kentucky, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Chair Being Pulled

I have had some events happen to me and I can't explain some. But here is one that I will never explain. It was a warm summer day and I was in my room minding my own business. My parents were at work and they asked me to keep an eye for anything in the yard and I agreed to watch over everything. My oldest brother watched TV, I was simply reading a story on the computer and I soon felt as if my chair had been pulled. I almost fell out of it. Luckily I didn't. I looked around my room to see if anyone was there and no one was. No one could be in my room unless they went right passed me because my door is next to my computer and my brother was in the living room watching TV but no one was in my room except me.

I continued to read and I felt my hair being pulled. It hurt me and I screamed. It takes a lot to make me scream. I looked around and no one was there and I looked out the window and saw some goats. They weren't allowed in the yard so I told my brother but I didn't tell him what had happened because I knew he, of all people, would not believe his 14 year old sister. He went and started to shoot them and they left. I have always felt an odd yet safe presence in my room... I guessed I will never know.

Find ghost hunters and paranormal investigators from Kentucky

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Chair Being Pulled is copyrighted to Elizabeth. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=495
Hotels and Death Spells,United Kingdom,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Hotels and Death Spells

F irst of all, hotels seem to be some of the most haunted places in the world. I have been in, not a lot, but a few. If you have visited a haunted hotel, post it in a comment. My story begins in an old Motel in Scotland. We were on our way to visit a friend named Sarah. My mom stopped at a hotel and registered us in for one night. When we got to our hotel, I got very cold, and started to cough.

Later on that night, I had a dream that my mom and I were huddled in the bathroom. A ghostly girl could be seen through the door (it was one of those see-through doors from an old hotel). She hovered and went to the bathroom. She chanted odd spells and words I didn't recognize. I saw the knob turning and then woke up.

I breathed heavily and turned on the light. There was nothing to be seen. Later on that morning, my mom said I had gotten a coughing fit during the night. She said she was really worried about me because my forehead was warm. When we checked out of the hotel, I got better right away.

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Hotels and Death Spells is copyrighted to Kirby. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=496
Blob of Smoke at School,United Kingdom,Apparitions / Voices / Touches,"You are here: Real Ghost Stories :: Apparitions / Voices / Touches :: Blob of Smoke at School

I was in year 2 when this happened, I thought there was a ghost in the toilet so I was very scared, I was so scared I had to have my friends to go with me. The school was called Bryn Coch and it used to be a victorian hospital! So, I was walking to the toilet with my best friend Kelly, I went inside the cubical when the lights flickered. I said to Kelly ""Ghost Help"", Kelly just said it was the electricity, I ran straight out. When I reached the corridor to my class I stopped to a sudden break, chilling shivers came from my shoulder down to my spine. Kelly was about 1 meter away from me. I saw a big blob of smoke disappeared through the wall! That was the first time I saw a ghost! I ran in the classroom crying when the teacher shouted ""There's no such thing as ghosts!""

I know the teachers just say that to stop us from worrying, don't you?

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Blob of Smoke at School is copyrighted to jagz. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=499
White Shadow,France,Apparitions / Voices / Touches,"You are here: Real Ghost Stories :: Apparitions / Voices / Touches :: White Shadow

M y friend and I were at this hotel. The whole school was staying there because we just won a soccer tournament and it was promised to us if we won. Me and her unpacked our stuff and got online. She plugged her camera in her laptop and it all went black. We figured it was just something wrong with the internet. Then something from the computer came, it was a soft sound, like hearing someone scratch their nails on a chalk board. She shut it off and let it rest. Then we heard something in the hall. It was like someone stepping back and forth. We went outside to see if it was one of our friends but as we got closer to the door, the sound seemed to run away. When we got there, it was gone, but there was a white shadow by the door. We ran back in and called over to the neighboring room. They looked out and saw it next to their door. We all met in the middle where their was a door that connected both rooms. We decided to sleep together that night, but one of our friends got sick. When we left the hotel she was fine.

The email address that was submitted with this story was invalid and we could not reach the author. If you are the author, please write us back so we can correct this information.

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story White Shadow is copyrighted to evilolivia. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=500
Mysterious Haunting,"Colorado, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Mysterious Haunting

I t all started in a little neighborhood in Beverly, Massachusetts. My mom, my sister, our dog panda and I were just getting settled down in the new house when weird thing started happening. One evening, my mom and my sister went to grab groceries and I stayed home to work on my oral report. About three minutes after they left I heard banging on the door so I went to see who was there, but when I opened the front door, no one was there. I went back up stairs to work, but it happened again. At the back door this time. So I answered it again no one there. I only thought it was my nerves or my imagination so I went in to the kitchen to grab a soda and went back up stairs and that was it.

Then it was my mom's turn. I was at a new friend's house and my sitter was at the park, our mom was making lunch for us when we got back. When mom was done, she went out to the living room to read a book. About thirty minutes into the story, she felt someone breathing cold air on the back of her neck. When she turned around she saw a silhouette of a man in an army uniform. She was so freaked out, she left to go to a library, but since she was so frightened, she just sat there.

Next it was my sister's turn, she was sitting in her room playing with the miniature porcelain dolls Nana gave her, when one of them floated in mid air and left the room. She chased after it but it left the house and landed on three graves in the back yard. She told me, and I looked on the computer for any evidence or history that leads to the strange phenomenon. It said there was a family who lived there and the husband went psycho because he was a alcoholic and killed the daughter and the mother and after that buried them in the backyard and killed him self, but to tell you the freakiest part, the computer started typing in the words ""help us!"".

So we told mom and she called a cemetery keeper to come and buried the bodies in a marked grave and that was the end of our problem and theirs.

Find ghost hunters and paranormal investigators from Colorado

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Mysterious Haunting is copyrighted to angeline newlan. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=501
My Dad Saw his Own Ghost,"Wisconsin, United States",Misc,"You are here: Real Ghost Stories :: Misc :: My Dad Saw his Own Ghost

I f you have read any of my past stories, you would know that I think there is some kind of spirit in my Dad's house. One night, while he was sleeping, he had a dream that a huge weight was laying on top of him. He couldn't move because it was so heavy. When he finally got enough strength to push the weight off, a person fell on the floor. He stood up to see if the person was okay. As soon as my Dad stood up, the person sat on the foot of the bed. My Dad touched him on the shoulder and said, ""hey man, are you okay?"" but when he looked at the man sitting on the bed, he realized it was himself! He jumped back panicking and a few moments later he woke up. He called me immediately to tell me this. I asked him if he had thought that he died when it happened, and he said, ""yes..."" We both agreed that it could have either been a near death experience, or just a strange dream. The next night, he dreamed the exact same thing. Then, he had that dream over and over again every night for about a week. One night, he fell asleep in the living room on the couch instead of in his bedroom. He did NOT have the dream when he slept in the living room. He slept in his bedroom again the night after and the dream happened again. He became afraid to sleep in his room, so every night, he slept on the couch in the living room. After a few months of that happening, it seemed to have just gone away and now he can sleep in his own bed again. If anyone has any idea what this could mean at all, I would really appreciate your comments! Thanks.

Find ghost hunters and paranormal investigators from Wisconsin

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My Dad Saw his Own Ghost is copyrighted to jessy. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=502
Something Holds Me Down,Australia,Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: Something Holds Me Down

S omething, a spirit, ghost, or orb, I don't know what it is, finds me, my mother and my brother no matter where we move to. I'm here in Australia, my mom is in New Zealand. The first time it happened, I was 18, laying in bed, looking at my curtains when suddenly I couldn't move breath or yell for help. I told my mother and that is when she told me about all her experiences being held down and unable to move and speak. My Mother has seen something at the end of her bed, my brother has heard a voice (saying ""I'm back"") and the three of us get the same thing happening to us when we feel really tired - it happens in a second. You are like in a still trance and totally paralyzed and can't yell for help and you are AWAKE.

Last week after it happened to me 6 times in a row, straight after each other, I felt like someone was standing next to me, I looked and saw a faint white light. It moved from my right and went over my head, then over my husband's head, then stayed next to him. Around this white light was black waving like tentacles or maybe hair. This was the first time I had seen something and it was still there. I woke my husband and told him to put the light on. He had taken a sleeping pill and was too drowsy to get out of bed. I grabbed his mobile phone that when turned on, it shines a light, I put it on and we couldn't see it, when he turned it off it was still there. Until I eventually fell asleep, hours later, I never took my eyes off it. My body stayed cold and I had goose pimples all night. My husband doesn't believe in these things, but knew I was terrified of something that I couldn't take my eyes off.

I told my brother, he saw the same thing a week before me. Last night my mother saw it - her first time in 4 years but went further and it entered her body, she saw a figure of an old woman and the thing she remembers most is this woman's eyes, they were like lizard eyes greenly / bluish color. She saw from the corner of her eye my step father about to jump into bed she tried screaming out to him. He heard a faint noise and thought she was choking and grabbed her to bring her back. The second he grabbed her, she felt it leave her body through her left side. When it was inside her, she said it let her know that - it's back and has total control.

We have been blessed a couple of times and had our houses blessed and it goes, but comes back eventually. Me and my brother are scared of it. My mother isn't scared just really angry and pissed off with what ever it is keeps finding us.

Find ghost hunters and paranormal investigators from Australia

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Something Holds Me Down is copyrighted to Tasha. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=503
What We See in the Corner of Our Eyes,"California, United States",Misc,"You are here: Real Ghost Stories :: Misc :: What We See in the Corner of Our Eyes

A s a child I was always seeing things. Growing into a teenager I was ""spooked"" by weird shapes and I always ""felt"" things. At times I have had a fascination with air particles in a stream of light. Or the floaters in your eye... They always have interested me and sometimes I would adjust my sight to other things, like the density of walls. I guess I was trying to see the dynamics of matter. Well, quite a few times I have had the walls change into faces that change from one face to another and yet another over and over until I stop seeing that way. But if I gaze for any length of time at a blank wall for instance I start seeing faces. The faces bulge from the walls and look a little smaller then lifelike I sometimes wonder is that where they get the ideas for horror movies about the face that bulges out of the wall. Have other people seen this? What do you think? Are these ghosts I am seeing? The other thing is those white fluffy things you see in the corner of your eye and then you turn your head and they are gone. What are they?

Find ghost hunters and paranormal investigators from California

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story What We See in the Corner of Our Eyes is copyrighted to robynhoodwinker. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=506
I Saw the Ghost of a Little Girl,"Massachusetts, United States",Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: I Saw the Ghost of a Little Girl

O ne night I had awaken from a terrible dream. After a few seconds from awakening, I opened my eyes and saw this white figure that looked to be a little girl. I had closed my eyes in fear and when I peeped them open once more, she was in a different position! I was too afraid that if I opened my eyes again that she would be right next to my bed! So I kept my eyes closed and went back to sleep. The next morning I told my sister and mother what had happened, even about the dream. They didn't believe me and said I was just seeing things and that from having that dream I was imagining the figure.

That night, I had again awaken but not from a dream... My body can feel things and when it feels there is a spirit around my body will wake me, I saw her again! I was terrified! I didn't know what to do so, once again, I closed my eyes and tried to go back to sleep but I couldn't, not with the fear I was feeling. Once I heard my mom was awake, I told her I was seeing her again and she said ""it's ok just try to go to sleep please"". So I tried and it worked. But believe it or not, I kept seeing her! So the next night, after seeing her for three nights in a row, my mom and I prayed to that girl to leave me alone, and she did.

But a couple months later, when my mother and I were so close to falling asleep, we heard her speak. She said ""Ok..."". It was scary! I asked my mom if she heard that too and she said ""yes I did was that you?"". I said ""no I heard it too, what could it be?"" She replied  ""I don't know but let's try and get some sleep..."" and we did. The next morning I told her ""I think it was that little girl I saw a few months ago... Maybe she is stuck here..."". My mother said ""Maybe God asked her to come to heaven..."". I agreed, it made a lot of sense if you ask me! So that night I prayed to that girl to leave me alone and that I never wanted to encounter her again. Ever since then I haven't had any sign of her being here but I do know she is watching over me. Now my life has been better with out her encounters and I'm becoming happier and more safe. But I'm still afraid of spirits. I wonder what I'll encounter next.

Find ghost hunters and paranormal investigators from Massachusetts

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story I Saw the Ghost of a Little Girl is copyrighted to Alicia Cadell. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=508
Boxing Shadow Figure,Australia,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Boxing Shadow Figure

I t all started in 2003, when I started boxing with my friend Matt, we always went to the boxing center and trained there for hours, every day the owner would go out the back to have a smoke and to take the rubbish out. Most of the time it was only me and Matt there. While we were on the bags, Matt noticed a figure in the ring, Matt told me and when I looked it disappeared. I didn't believe him until I had a drink and looked around the center and saw it. It was the weirdest thing I had ever seen, it was like a shadow kind of thing. I told Matt but when he looked it disappeared, again. Matt went off at me and said ""I told you so..."".

The next day the owner died. The police said they didn't know what from, there was no signs of any body problems, no weapons of any sort, no bruising or cuts. After about a month, the new owner died. The same again. No problems with him or weapons etc.

The next time me and Matt went there, the ghost was there, though it didn't disappear at all, it was there all the time, the new owner saw it too, we called the police to come, though when they did, the ghost disappeared. The next week the boxing center shut down and has been for 3 years.

Find ghost hunters and paranormal investigators from Australia

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Boxing Shadow Figure is copyrighted to blake. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=509
My 2 Years Old Sees a Ghost,"Tennessee, United States",Children Who See Spirits,"You are here: Real Ghost Stories :: Children Who See Spirits :: My 2 Years Old Sees a Ghost

M y story begins a few years back, 10 years and 10 months to be exact. I was pregnant with my second child, a son, when my Papa passed away from an awful struggle against cancer. He truly loved my daughter and was heartbroken as he knew he would probably not meet his great-grandson. He had moved in with my mother for his final years. He died in what used to be my brother's room at my mother's home.

Last July, my mother retired and moved, myself and my fiancee bought her home (which was my childhood home). We completely remodeled the house. One day, I was alone at the house and painting my brother's old room. This room was to now belong to both my 10 years old son and my 2 years old son. I was up on the ladder trying to stretch-paint (not smart) when I lost my balance and saw my feet leave the ladder. I closed my eyes and somehow was put back and saved from falling! I had goosebumps but just said ""Thanks Papa"".

Two nights ago my toddler told me there is a ghost laying in his Bubba's bed. He has since started being very clingy. He is usually fearless and dark does not bother him. Last night, me and my fiancee were watching TV and my son was sitting on his bed playing Game boy. He said the ghost was there. We watched him, he was unaware we were watching, as he played, he would big-eyed look at the bed beside him. He did this for about 20 min. He never cried, just acted like he did not want to lose sight of ""ghost"". My two older children were not here at the time.

Find ghost hunters and paranormal investigators from Tennessee

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story My 2 Years Old Sees a Ghost is copyrighted to phishin2hoist. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=510
Boogeyman,"California, United States",Misc,"T his happened to me and my little cousin a few years back. I was babysitting for my aunt and I had just put my cousin to sleep. I turned around and began walking down the hall into the living room. I had just sat down when I heard my cousin screaming. I stood up and walked into the room where she was sleeping. I saw her, crying. I asked her why she was crying. She said what I thought was the boogeyman. ""There's no boogeyman"", I said, ""just go to sleep"". I left and twenty minutes later, this happened again. I went in the room and saw her crying. Then, I heard the crash. From inside the closet. My aunt's closet door began rattling. It was a big walking closet with a door and everything. The handle began turning back and forth and the door finally opened a crack. I picked up my cousin and we ran into my older cousin's room. I never told my aunt what happened. Even if I wanted to tell her, I don't know if I would. And since then they have moved and now live in New Mexico.

Has this happened to anyone else babysitting? I know a babysitting job is the perfect setting for something completely terrifying to happen and I was wondering if this happened to anyone else. Oh by the way, my little cousin is now 8 and I told her about what had happened and she thinks I was trying to scare her. She doesn't remember it.

Find ghost hunters and paranormal investigators from California

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Boogeyman is copyrighted to orphans. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=511
Baguio's Chills,Philippines,Haunted Places,"You are here: Real Ghost Stories :: Haunted Places :: Baguio's Chills

I learned this story from my cousin. She visited Baguio last year. She told me that Baguio is not only famous and beautiful but also chilly. My cousin Angella visited a very luxurious hotel. I know the name of the hotel but I will not tell since the hotel might lose its publicity.

One day when Angella visited the hotel, she felt something spooky but she didn't tell anyone because maybe all the people there might think she's a freak. That night she slept in one of the most beautiful rooms in the hotel. She heard some noise. She thought it was her roommate Clarisse. ""Clarisse could you stop making noises I'm so sleepy"", shouted a very sleepy Angella. But Clarisse didn't reply. Suddenly she heard gun shots and people shouting. Angella thought it was just some of the kids in the hallway. Angella was very tired of the noise that she shouted. Clarisse woke up. Finally Clarisse told Angella that she was so scared. She told her that she dreamt that so many people were killing each other.

Unable to stand their fear, they asked some workers about the history. They told them that it was really where the Philippines-Japanese fight was held. It was a bloody one. Sometimes they could see a lady asking if they saw her head. They told Clarisse and Angella everything. Since Angella and Clarisse were so scared they checked out. They promised that they would never go to Baguio.

The lesson from the story is to always learn the history of a certain place.

Find ghost hunters and paranormal investigators from Philippines

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Baguio's Chills is copyrighted to Angelli. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=512
While I Was About to Go to Sleep,"New York, United States",Old Hags / Night Attacks / Sleep Paralysis,"You are here: Real Ghost Stories :: Old Hags / Night Attacks / Sleep Paralysis :: While I Was About to Go to Sleep

A t around 2:00 this morning (3/22/07) I turned off my lights and I had laid down to go to sleep. I had one arm above my head on the pillow and the other was down at my side. Both of my palms facing upwards. After about a minute I had started to feel a tickle, almost an itch. I decided I would move my arm that was above my head to go scratch it, but I couldn't lift it. I felt really confused, but I decided I would just use my other hand. I couldn't lift it either. I then started to feel pressure on both my arms. I was scared. My eyes widened and I grew extremely concerned. I couldn't understand what was going on. My arms were starting to hurt from the pressure and I still couldn't move them. I was being pinned down. I was too scared to make a sound (and also considerate of the rest of my family sleeping). I started to feel that tingling feeling all over. I couldn't do anything though.

The strangest thing happened next. My hands started to move on their own. They felt as if they were being pushed open and closed. This all went on for about fifteen minutes. After a while the pressure started to lighten and I was finally able to move my arms. I turned onto my side and felt that maybe now I could get to sleep. I started to feel it again. This time it felt as if someone was laying behind me and wrapped its arms around me. Yet again I couldn't move. I started to feel the tingling again. This went away after two minutes though. That was all. Though, strangely, as I started to type all this my nose started to bleed.

This isn't the first time I've had some sort of encounter while laying in my bed. This next bit would be too short an experience to make a full entry so I'm adding it to this one. I was laying in my bed about a year ago. It also must've been around 2 AM. Suddenly it felt as if someone had jumped on my bed at my feet. That end of my bed dipped and made lots of sound from something landing on it. I went to turn my light on, but nothing was there.

These are my experiences and I am being completely honest. I swear it.

Find ghost hunters and paranormal investigators from New York

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story While I Was About to Go to Sleep is copyrighted to The_Bijoux. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=514
Black Thing,United Kingdom,A Haunted Life,"You are here: Real Ghost Stories :: A Haunted Life :: Black Thing

T hat is the name of our follower, The Black Thing. It haunts me and my three friends Shaz, Olivia and Tasha. Ever since my first dream, we have been seeing this thing pure black with red gazing eyes. In my dream it killed my mate tasha. Ever since it has followed us around. For example, when me and my three friends go to a school in our area for work experience, every now and then it runs from the front door to the back door. We don't know what it means at all... But my friend, Olivia, is afraid that it is a evil spirit and it is out to hurt her. It is! Last Night it came into her dream and strangled her, it has also done this to me and Shaz but not as serious, she was rushed to the hospital and has to go back next week. Shaz is psychic so she has been telling us what is going to happen in our lives and it doesn't look pretty...

I believe that it is there to help us, guide us through life. Although you can never tell what a black spirit can do! Sometime soon we are all going to use a ouija board so we can find out more! Right now it's watching me brush my hair, and I know it will be watching me forever...

Find ghost hunters and paranormal investigators from United Kingdom

The following comments are submitted by users of this site and are not official positions by yourghoststories.com. Please read our guidelines and the previous posts before posting.

To publish a comment or vote, you need to be logged in (use the login form at the top of the page). If you don't have an account, sign up , it's free!

© The ghost story Black Thing is copyrighted to xxCuterxByexThexMinuetxx. Edited by yourghoststories.com.",https://www.yourghoststories.com/real-ghost-story.php?story=515
